iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
7,0.380,1,9,3,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000001000000111000000000010,0,3,0.110000,0.444860,0,3,4,3,0,0,3,1
8,0.396,2,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000110000000000000000010,0,3,0.100000,0.458258,0,3,3,3,1,0,3,1
9,0.412,2,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000010100000000000000000010,0,2,0.080000,0.365513,0,3,3,2,1,0,3,1
9,0.417,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000100000000000000000010,0,3,0.130000,0.503090,0,3,3,3,0,0,3,1
9,0.422,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000100000000000000000010,0,2,0.080000,0.337046,0,3,3,2,1,0,3,1
9,0.427,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000100000000000000000110,0,3,0.150000,0.476970,0,3,3,3,0,0,3,1
9,0.432,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.080000,0.365513,0,3,3,3,0,0,3,1
9,0.437,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.140000,0.469468,0,3,3,2,1,0,3,1
9,0.442,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.130000,0.482804,0,3,3,3,0,0,3,1
9,0.447,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.140000,0.510294,0,3,3,3,0,0,3,1
9,0.452,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.250000,0.606218,0,3,3,3,0,0,3,1
9,0.457,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.160000,0.542586,0,3,3,3,0,0,3,1
9,0.462,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000100000000000000000110,0,3,0.140000,0.490306,0,3,3,3,0,0,3,1
9,0.467,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.120000,0.474974,0,3,3,3,0,0,3,1
9,0.473,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.090000,0.426497,0,3,3,3,0,0,3,1
9,0.478,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.160000,0.542586,0,3,3,3,0,0,3,1
9,0.483,0,9,3,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000111000000000111,0,3,0.170000,0.633325,0,3,4,3,0,0,3,1
10,0.501,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000011,0,3,0.090000,0.402368,0,3,3,3,1,0,3,1
11,0.517,0,9,2,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000011000000000011,0,3,0.190000,0.577841,0,3,3,3,0,0,3,1
11,0.522,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000100000000000000000110,0,3,0.170000,0.584038,0,3,3,3,0,0,3,1
11,0.527,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.150000,0.572276,0,3,3,3,0,0,3,1
11,0.532,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.170000,0.566657,0,3,3,3,0,0,3,1
