iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
37,1.559,0,6,1,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000010000000000000111,0,2,0.110000,0.397366,0,6,6,2,1,0,7,1
37,1.574,0,6,1,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000100000000000111,0,2,0.090000,0.376696,0,5,5,2,1,0,7,1
38,1.590,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.130000,0.522590,0,5,5,3,1,0,7,1
38,1.606,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.140000,0.616766,0,5,5,4,1,0,7,1
38,1.621,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.100000,0.435890,0,4,4,3,1,0,7,1
39,1.637,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.100000,0.479583,0,4,4,3,1,0,7,1
39,1.652,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.140000,0.566039,0,4,4,3,1,0,7,1
39,1.667,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.110000,0.466798,0,4,4,3,1,0,7,1
39,1.682,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.180000,0.622575,0,4,4,3,1,0,7,1
39,1.697,0,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.150000,0.606218,0,0,8,4,0,1,7,1
40,1.716,0,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,4,0.080000,0.462169,0,5,5,4,1,0,7,1
41,1.733,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.060000,0.276405,0,5,5,2,1,0,7,1
41,1.748,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,5,0.150000,0.683740,0,0,10,5,0,1,7,1
42,1.770,1,2,0,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000010000000000000000000111,0,3,0.131313,0.543956,0,6,6,3,1,0,7,1
43,1.786,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,3,0.100000,0.435890,0,6,6,3,1,0,7,1
43,1.801,1,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000001000000000000000111,0,2,0.060000,0.310483,0,6,6,2,1,0,7,1
43,1.816,0,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,5,0.170000,0.693614,0,5,5,5,1,0,7,1
44,1.835,1,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000100000000000000000000111,0,3,0.080000,0.391918,0,5,5,3,1,0,7,1
44,1.850,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.070000,0.324191,0,5,5,2,1,0,7,1
44,1.865,1,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000010000000000000000111,0,3,0.160000,0.440908,0,5,5,3,1,0,7,1
44,1.880,0,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,5,0.280000,0.928224,0,0,10,5,0,1,7,1
